id,set_name,set_code,num_of_cards,tcg_date
e785ec58494e0fb5d4dd5153e9e63736,"Shonen Jump Vol. 6, Issue 12 promotional card",JUMP,1,2008-11-05
3b24ac7a126a48b8cc5cd4112179cc32,Crossroads of Chaos,CSOC,100,2008-11-18
74c1e2a9c8b12f91a2754a2db657debc,Dark Legends,DLG1,113,2008-11-21
16736673187ad737a00fc23adf754a7d,Yu-Gi-Oh! GX Tag Force 3 promotional cards,GX06,3,2008-11-28
2e07037154497a88d28b560d9126b954,Anniversary Pack,YAP1,8,2008-12-08
136fb6fcf3f230049c4a4c46073bd094,Crossroads of Chaos: Special Edition,CSOC,2,2008-12-09
838aba25c6a21d2c0f71ff67ce79cbb2,"Shonen Jump Vol. 7, Issue 1 promotional card",JUMP,1,2009-01-01
7601baff33ac3456af81091886761915,Champion Pack: Game Eight,CP08,20,2009-01-05
0637f83700d36e5ed167c290c2c6ae93,Shonen Jump February 2009 subscription bonus,JUMP,2,2009-02-01
15474f2ae366e519a0bf86282989e13e,Duelist Pack: Yusei,DP08,30,2009-02-24
d63c92621dd59382f8cb6fc6f2465b7d,Crimson Crisis Sneak Peek Participation Card,CRMS,1,2009-02-28
a28ab4d0ccf2f7cefafba58af166499b,"Shonen Jump Vol. 7, Issue 3 promotional card",JUMP,1,2009-03-01
de7d43d6aa45805068358d7960eabadd,Crimson Crisis,CRMS,100,2009-03-03
d2b875c7bb00284812b349630fc72040,Duelist Pack Collection Tin 2009,RGBT,7,2009-03-10
836b113bba3ee3f9954c545ef951f227,Spellcaster's Command Structure Deck,SDSC,38,2009-03-31
af262bfd40f89b6a8e121065213f14f3,Spellcaster's Command Structure Deck: Special Edition,SDSC,1,2009-03-31
1e1ef84ee94a82a431431cb7c6249b66,Crimson Crisis: Special Edition,CRMS,2,2009-04-07
8f0631a097c57bccdc9fd8eb01379b1d,Gold Series 2009,GLD2,50,2009-04-21
70e2f883324493c001e8f117505538bc,Shonen Jump Championship 2009 Prize Card,SJCS,1,2009-04-26
99e1e74cc5e10cc01ae92eac6e99e71b,Raging Battle Sneak Peek Participation Card,RGBT,1,2009-05-02
fdd13ad84bdd9683494dc76350b2d95c,Raging Battle,RGBT,100,2009-05-12
444c9d984b3cf17962b93b718c1cb8f3,Yu-Gi-Oh! 5D's Stardust Accelerator promotional cards,WC09,2,2009-05-19
0c3a3ceeec7223742b138ccae3a236db,Yu-Gi-Oh! 5D's Wheelie Breakers Promotional Cards,WB01,3,2009-05-19
4c528043f69ff922db049a09200ae833,Yu-Gi-Oh! 5D's World Championship 2009: Stardust Accelerator promotional cards,WC09,1,2009-05-19
02a4aeeefedb2eb5b818180ad4c3dbc7,"Shonen Jump Vol. 7, Issue 6 promotional card",JUMP,1,2009-06-01
c3e23064a4dfd57f88c9c8f0f676ffc4,Yu-Gi-Oh! GX Volume 3 promotional card,YG03,1,2009-06-02
a9e749135da086d24aa88f2cb23d6313,Starter Deck: Yu-Gi-Oh! 5D's 2009,5DS2,43,2009-06-09
9f089fe586ad09a604cbbe692408e63f,Yu-Gi-Oh! R Volume 1 promotional card,YR01,1,2009-06-10
92a1dc5785bea53ea64685ad0be839b2,Duel Terminal - Preview Wave 2,DTP1,18,2009-06-20
c7614358320c374db113939b6bdecaff,Raging Battle: Special Edition,RGBT,2,2009-06-23
ee7d09a2f9ef687194f4c1092792e4fb,Duelist Pack: Yugi,DPYG,30,2009-07-07
a399605f0dad9ea9479460414f6a2c8a,Retro Pack 2,RP02,101,2009-07-28
fb5cc1f6fbca9f54beed7963b003a155,Duelist League Demo 2010,DLDI,5,2009-08-01
ce9af501af31dc3425a6276de02762eb,Ancient Prophecy Sneak Peek Participation Card,ANPR,1,2009-08-15
188ba4812fd63194022f263eac31eac9,Duelist League 2010 participation cards,DL09,20,2009-08-15
b76824643b03cad0ff93385f789fb8eb,Turbo Pack: Booster One,TU01,21,2009-08-15
f7b3e2c8573292e6995c705116506801,Collectible Tins 2009 Wave 1,CT06,2,2009-08-18
d7c08b76e22c8b8f0f7a0420db701869,Ancient Prophecy,ANPR,100,2009-09-01
49f61d5cde6110d73bf1394aa528adc8,"Shonen Jump Vol. 7, Issue 9 promotional card",JUMP,1,2009-09-01
bc22bb53aac2671e695c3b8679b72240,Collectible Tins Exclusive 2009,CT06,4,2009-09-22
d99c31e876f1ce3308323f83688596ec,Ancient Prophecy: Special Edition,ANPR,2,2009-10-09
f5babc8a93c3b1c7f360c0c0ba41b9f2,Warriors' Strike Structure Deck,SDWS,38,2009-10-23
380b5d7731bf39c5c75ad69e4498b681,Duel Disk - Yusei Version,DDY1,1,2009-11-01
07043073092d081030a5fadda896ae8a,"Shonen Jump Vol. 7, Issue 11 promotional card",JUMP,1,2009-11-01
c003d8e23d3143f46476691f10fa8407,Stardust Overdrive Sneak Peek Participation Card,SOVR,1,2009-11-01
9715e250675e41c20237c0da5ea2ef4c,Collectible Tins 2009 Wave 2,CT06,2,2009-11-03
b6ce3ec1a5807385dde19ac70f980d03,Hidden Arsenal,HA01,30,2009-11-05
e33e67044e1bae69ae876cf013cfdb5b,Stardust Overdrive,SOVR,100,2009-11-17
d7bdb1e11cfd30c67f7c99e1587864eb,Yu-Gi-Oh! 5D's Tag Force 4 promotional cards,TF04,3,2009-11-17
025e36c70f47cc1af6576ea5f39c770c,Stardust Overdrive: Special Edition,SOVR,2,2009-12-11
466b87fed610c79822ef32c9a67fb6f4,"Shonen Jump Vol. 8, Issue 1 promotional card",JUMP,1,2010-01-01
7f4464c7f59a3c0d465e9800ce72c58e,Twilight Edition,TWED,1,2010-01-05
b6506727d109999893773eeec8241315,Ultimate Edition,JMP,1,2010-01-05
32777305534104b933c36f0f9b04968f,Yu-Gi-Oh! GX Volume 4 promotional card,YG04,1,2010-01-05
c940854da875f0019ae2505fa28f1364,Turbo Pack: Booster Two,TU02,21,2010-01-09
d90cdc21f6905b80de6a05b0360c6656,Duelist Pack: Yusei 2,DP09,30,2010-01-15
d3b8127b599bea9b513dcd72fada35a2,Duel Terminal 1,DT01,100,2010-01-29
7d54846e4801e94ea2efefbbbd9c7539,Yu-Gi-Oh! R Volume 3 promotional card,YR01,1,2010-02-02
c5574435c9107dc8afc788a2b65f63a1,Absolute Powerforce Sneak Peek Participation Card,ABPF,1,2010-02-06
943e0e1c5540e4f842d0edfa0831739f,Absolute Powerforce,ABPF,100,2010-02-12
6b2bc8afd8c5a257e96e168ecddb4535,Machina Mayhem Structure Deck,SDMM,37,2010-02-19
8038862dc3cab6344de86987155ceb4c,Yu-Gi-Oh! 5D's World Championship 2010: Reverse of Arcadia promotional cards,WC10,3,2010-02-23
57e6a0f5e3ca222bf67fe4f504ab85b9,Shonen Jump March 2010 subscription bonus,JUMP,2,2010-03-01
b4c0983573e3c4f3e1045543b94d7b62,"Shonen Jump Vol. 8, Issue 3 promotional card",JUMP,1,2010-03-01
2e67ac515774f64321eb6e46ae677ccd,Duelist Pack Collection Tin 2010,DPCT,10,2010-03-05
f4382d8d3f3a894a613ffa9160ff36fc,Absolute Powerforce: Special Edition,ABPF,2,2010-03-26
0831cfd10b456ff995f15cabfeb1ec1f,Duelist Pack: Kaiba,DPKB,40,2010-04-16
b2e198180c5765dea78085f910697b74,Yu-Gi-Oh! R Volume 4 promotional card,YR04,1,2010-04-29
28136a2646b700eeb40fb4e0dedd70f3,Shonen Jump May 2010 subscription bonus,JUMP,2,2010-05-01
bfc80bd3954313d8863bd0a8df238e67,"Shonen Jump Vol. 8, Issue 5 promotional card",JUMP,1,2010-05-01
fe96fdb4b51db5721bc9af8afd1e5ac0,The Shining Darkness Sneak Peek Participation Card,TSHD,1,2010-05-01
bcf20e78948fb5b90ef26f3b73f4c4fe,The Shining Darkness,TSHD,100,2010-05-07
7292cab7b9431fd4142c46420dc89ae9,Yu-Gi-Oh! Championship Series 2010 Prize Cards,YCSW,3,2010-05-16
b7883e689e96ab505c94660a6e6afd43,Duel Terminal 2,DT02,100,2010-05-25
8272aa7c271a31209868ece93db778b8,Starter Deck: Duelist Toolbox,5DS3,42,2010-05-28
5110bf2ae6314094af58b301dae50b52,Yu-Gi-Oh! R Volume 5 promotional card,YR05,1,2010-06-02
ddf866728037e70034b35e522632d47e,Gold Series 3,GLD3,50,2010-06-18
8cded63479a1a1a00b6302f159f27bf2,"Shonen Jump Vol. 8, Issue 7 promotional card",JUMP,1,2010-07-01
72c7ff764b74b7a254450c96baee4b1e,Turbo Pack: Booster Three,TU03,21,2010-07-10
4e30336ae55065a38d6b52c8a8ff0112,Hidden Arsenal 2,HA02,60,2010-07-15
b549254175d47f3341a01e388754cbac,Duelist Revolution Sneak Peek Participation Card,DREV,1,2010-08-07
5cdd8732ac8b0d58c9e7e7f49da3ce37,World Championship 2010 Card Pack,WCPP,20,2010-08-14
c26a8f93f8d9788c6c05dc7e23cf2973,Duelist Revolution,DREV,100,2010-08-17
c6f1c9e41fb794210f4b12e140af9c9a,Collectible Tins 2010 Wave 1,CT07,15,2010-08-31
6e873c27a06167e531b905b7f081655c,"Shonen Jump Vol. 8, Issue 9 promotional card",JUMP,1,2010-09-01
2506f3b3380fa4a2bc3f64866e61730b,Duelist Revolution: Special Edition,DREV,2,2010-09-21
c1ec5010cd242bfdc8adb23e84f9e5f8,Duel Terminal 3,DT03,100,2010-09-25
8653613e0da6feb9a46d1554fa36abab,Legendary Collection,LC01,3,2010-10-01
64947736b740b28b20ad67a866e43b5c,Yu-Gi-Oh! GX Volume 5 promotional card,YG05,1,2010-10-05
496bd78ff7f6eef0f3c2b1d2b2dc17bf,Structure Deck: Marik (TCG),SDMA,38,2010-10-15
9f59a6969254d99ba6a358161e3cf677,Yu-Gi-Oh! 5D's Tag Force 5 Promotional Cards,TF05,3,2010-10-26
00fb7fd7fa4cfa0a2b2ad79c3aa20b64,"Shonen Jump Vol. 8, Issue 11 promotional card",JUMP,1,2010-11-01
c978e314535ab4348c731481447cfab7,Collectible Tins 2010 Wave 2,CT07,10,2010-11-02
91c34f1c8c72ee993d35cc8612a8e325,Starstrike Blast Sneak Peek Participation Card,STBL,1,2010-11-06
0479c94d8b411cbeeb36d2e60f31e871,Starstrike Blast,STBL,100,2010-11-11
137f22703cd195a71b9afc744cb12808,Turbo Pack: Booster Four,TU04,21,2010-11-13
9439962c99e6ffa19d5cfdce0c8124ed,X-Saber Power-Up,XSPU,1,2010-11-23
5bdf36b3420f850c92d70fec32712201,Duelist League 2 participation cards,DL11,21,2010-12-01
fd0e44aecff55028d80b352708d97a66,Shonen Jump December 2010 subscription bonus,JUMP,2,2010-12-01
1810bd1ffc31332ffb5d461c9ca23e35,Hidden Arsenal 3,HA03,60,2010-12-02
efd1cc2b2a9d12862939861510d6c338,Yu-Gi-Oh! 5D's Duel Transer promotional cards,YDT1,3,2010-12-07
2212087af4b5409706aea5810d518b1f,"Shonen Jump Scholastic Edition Vol. 9, Issue 1 promotional card",JMPS,1,2011-01-01
aea5231e1ce741f1caeeb8c34784020f,"Shonen Jump Vol. 9, Issue 1 promotional card",JUMP,1,2011-01-01
1afc8186a68f9d68f68e566d298fc1c9,Duelist Pack: Yusei 3,DP10,30,2011-01-21
25532afd4417bb450c3b249ab95a5914,Duel Terminal 4,DT04,100,2011-01-25
8837dbd7e122a3f41bea4b3dd95ed503,Storm of Ragnarok Sneak Peek Participation Card,STOR,1,2011-02-05
e6ca71181a5ec8f4905c1293c16738d4,Storm of Ragnarok,STOR,100,2011-02-08
1514f577f02c300a2dba576a9666479c,Demo Pack,DEM1,20,2011-02-12
fa35991845aecec618578dca1dbc2370,Yu-Gi-Oh! 3D Bonds Beyond Time Movie Pack,YMP1,9,2011-02-22
a86fdedd8eb467e0dcdecf3900b4527e,Yu-Gi-Oh! 3D Bonds Beyond Time Theater distribution card,MOV2,1,2011-02-22
deaaed5c66f60ba4b5bd887f10925ddf,"Shonen Jump Vol. 9, Issue 3 promotional card",JUMP,1,2011-03-01
6f300adf711d2b8a3746b0368db64195,Yu-Gi-Oh! GX Volume 6 promotional card,YG06,1,2011-03-01
54fec7123a9e729d930de4c102af99df,Dragunity Legion Structure Deck,SDDL,39,2011-03-04
c2321a878a45f27926629e1f4cf36db2,Storm of Ragnarok: Special Edition,STOR,2,2011-03-22
08658540b31d1723b9199595b568bdad,Duelist Pack Collection Tin 2011,DPC5,4,2011-03-31
bc18a8a359710c6180a2e9f7454e084a,"Shonen Jump Vol. 9, Issue 4 promotional card",JUMP,1,2011-04-01
cd087555a72641223fb2e769010286d1,Turbo Pack: Booster Five,TU05,21,2011-04-09
9dda54b2ec9176b5ae4605098b46f040,Hidden Arsenal 4: Trishula's Triumph,HA04,60,2011-04-15
840e027851be427a04ee65f84e8c1cfb,Extreme Victory Sneak Peek Participation Card,EXVC,1,2011-04-30
e04096e545cda8dd67e5cf2d17ae2aa5,Yu-Gi-Oh! World Championship Qualifier National Championships 2011 prize cards,WQ11,3,2011-05-01
4f36a98f48b8ba92cdc99876703daabf,Extreme Victory,EXVC,100,2011-05-06
833a1809a211548f15895224b98cbc5d,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus promotional cards,WC11,3,2011-05-10
d99e71a4a65b61ba985e430e09a6ed4a,Duelist Pack: Crow,DP11,30,2011-05-27
d17773171033a2bf53dddae9687ac48a,Duel Terminal 5,DT05,2,2011-05-29
09ce0386f2a41a163a672ad1f91c1597,Duel Terminal 5a,DT05,50,2011-05-29
583996d28462b403c6a10acf81d361ef,Duelist League 3 participation cards,DL12,19,2011-06-01
51ac31c79764c69a2e10b9f9318f5c38,Shonen Jump June/July 2011 subscription bonus,JUMP,2,2011-06-01
0698a8ee81344ae22b12893e6ca336e4,"Shonen Jump Vol. 9, Issue 6 promotional card",JUMP,1,2011-06-01
e915b244183c20fd1ccc6004a5ec2f55,Lost Sanctuary Structure Deck,SDLS,38,2011-06-10
73116358b20b31a9b536099f3f043710,Gold Series 4: Pyramids Edition,GLD4,50,2011-06-24
e61096576e90fc929dfa368f70b24276,Yu-Gi-Oh! 5D's Volume 1 promotional card,YF01,1,2011-07-06
dbd1751a944eea23d37f49ca2502f89a,Starter Deck: Dawn of the Xyz,YS11,43,2011-07-08
5ed7a70a62041b1c4f91941283e055cd,Hidden Arsenal: Special Edition,HASE,2,2011-07-22
623a34c271283b22d06cf6bcc84983eb,Yu-Gi-Oh! 3D Bonds Beyond Time DVD promotional card,MOV2,1,2011-07-25
30b1150e2e561f0f511b62349ee2bf39,World Championship 2011 Card Pack,WP11,20,2011-08-01
e51ff6ff96ea66dffab8252daf8b9f95,Turbo Pack: Booster Six,TU06,21,2011-08-04
e0381e12a2255dcc74f79d49165912b8,Generation Force Sneak Peek Participation Card,GENF,1,2011-08-06
4ae287786d64fac829afa42389fd61d4,Yu-Gi-Oh! Championship Series 2011 Prize Card,YCSW,1,2011-08-07
e8f68a56ea7a631687c06b9cd799ac2d,Yu-Gi-Oh! GX Volume 9 promotional card,YG09,1,2011-08-07
b4481b68a8ce80f89ab590babd81f1d6,Generation Force,GENF,100,2011-08-16
ce2c4dbcd16ddecd5586e2fb19e2b432,Yu-Gi-Oh! GX Volume 7 promotional card,YG07,1,2011-08-18
8976b4d7a8218ad8fa07dea8071b1c08,Collectible Tins 2011 Wave 1,CT08,9,2011-08-25
aa11d3924e9051a924ec3086ae5a953a,"Shonen Jump Vol. 9, Issue 8 promotional card",JUMP,1,2011-09-01
f510debf5bb81c1615cbf05006621099,Generation Force: Special Edition,GENF,2,2011-09-15
2429567f7cbfdfa3fc3cfadd57c63e2c,Duel Terminal 5b,DT05,50,2011-09-29
4626ff4cdd9d389d19a03800f1033904,Legendary Collection 2: The Duel Academy Years,LC02,13,2011-10-04
a3d60a924aaac2198910dd569b21264f,Legendary Collection 2: The Duel Academy Years Mega Pack,LCGX,266,2011-10-04
3f33498661590f385db2783d1e29abd5,Gates of the Underworld Structure Deck,SDGU,39,2011-10-13
7721dab6cc1ab0133473a87a701ecf54,Collectible Tins 2011 Wave 2,CT08,9,2011-11-01
d3f30ff21c1319627f2dd581f43e05ea,Photon Shockwave Sneak Peek Participation Card,PHSW,1,2011-11-05
7c291aeddb69fc1e37dd23eb1aac3a42,Photon Shockwave,PHSW,100,2011-11-10
37b3b473a4f1b32a2cf8b46ae370fd66,Duelist League 13 participation cards,DL13,20,2011-12-01
a7f06845aad10dca0a4793da01b87590,Hidden Arsenal 5: Steelswarm Invasion,HA05,60,2011-12-01
8bad869231a690d830a1965f6523c340,Shonen Jump December 2011 subscription bonus,JUMP,2,2011-12-01
e9dd65318a1e4b7ef0c72f5fd586175f,"Shonen Jump Vol. 9, Issue 10 promotional card",JUMP,1,2011-12-01
33cf5be2be5e05273a8af9e7053118b5,Samurai Assault,SAAS,1,2011-12-06
5035084806b77af4463b166f07d30434,"Shonen Jump Vol. 10, Issue 1 promotional card",JUMP,1,2012-01-01
2e07523c57de6e3fc396d1f626a72a52,Turbo Pack: Booster Seven,TU07,21,2012-01-01
a5d5ca23c2457033fd9dfcf4cc27b3a6,Yu-Gi-Oh! GX Volume 8 promotional card,YG08,1,2012-01-03
c07bcdc81f07b15d7aad53ceecdc2abf,Order of Chaos Sneak Peek Participation Card,ORCS,1,2012-01-14
51d8fc668777c96deda62e45004d1b82,Order of Chaos,ORCS,100,2012-01-20
16143154c76b25b2a09a2dbabd987990,Dragons Collide Structure Deck,SDDC,40,2012-02-03
ba15c08655e3f6d93a13dfe0dba2981d,Duel Terminal 6,DT06,2,2012-02-03
29b84a69b4ed47f6c0796ebcf036b662,Duel Terminal 6a,DT06,50,2012-02-03
e721e586e9c6a3a82313dbc150bc1650,Yu-Gi-Oh! 5D's Volume 2 promotional card,YF02,1,2012-02-07
f4b6bdbdc3361f9317a9ffdea5f6d8ce,Ra Yellow Mega Pack,RYMP,113,2012-02-17
ac4652fdaec013e2d33c1fc790979d6d,"Shonen Jump Vol. 10, Issue 3 promotional card",JUMP,1,2012-03-01
41c108a533bcbe2a0114bf00e39c06bd,Order of Chaos: Special Edition,ORCS,2,2012-03-02
1219407202ee28229663248daf00d152,Premium Collection Tin,PRC1,25,2012-03-16
2a8ff1d284001f99bd5df0e7f0cb927e,Hidden Arsenal 5: Steelswarm Invasion: Special Edition,H5SE,2,2012-03-30
4e178356617e3ce81255c54922a0e88e,"Shonen Jump Vol. 10, Issue 4 promotional card",JUMP,1,2012-04-01
ad2d9b45529d2768166f2f97820eca10,Starter Deck: Xyz Symphony,YS12,43,2012-04-13
ab42113e9ce0106e56e9fb7f654d3b67,Galactic Overlord Sneak Peek Participation Card,GAOV,1,2012-04-28
6be8c2a4292c11acd5f7c207507704f9,Galactic Overlord,GAOV,100,2012-05-08
b8449f6dd6d43e0fc7758e96c006185b,Battle Pack: Epic Dawn,BP01,220,2012-05-24
a00a63e0f7cb537cee6fd1a918837b7d,Duel Terminal 6b,DT06,50,2012-05-25
b780fa94837f3ac8b2d0b6412353ec1c,Battle Pack Tournament Prize Cards,BATT,20,2012-05-29
71033646788a3411b97987b6498c7dfb,Weekly Shonen Jump Alpha April 2012 membership promotional card,JUMP,1,2012-05-30
fae53d94a4fa5fcd42f253fc700549fb,Duelist League 14 participation cards,DL14,20,2012-06-01
cab138fc38b513ca1ba6ebfdfa49194c,Turbo Pack: Booster Eight,TU08,21,2012-06-01
bc03f394c4dbd1b5bbc78742d5b8aa10,Yu-Gi-Oh! ZEXAL Volume 1 promotional card,YZ01,1,2012-06-05
49089d468efc28d7fe77a27adc970b2d,Gold Series: Haunted Mine,GLD5,55,2012-06-07
8683cbb693a640dc08d0fb0b700c9dde,Ra Yellow Mega Pack: Special Edition,RYMP,1,2012-06-12
c570582574a239f2ee1d6861c73e674d,Samurai Warlords Structure Deck,SDWA,41,2012-06-21
fa24f5d2ba180cf4a0f10b4a9164ed49,Hidden Arsenal 6: Omega Xyz,HA06,60,2012-07-24
9d222a59ea6c6a91a65da82042ea3e77,Collectible Tins 2012 Wave 1,CT09,9,2012-08-10
fe86eb0e486a3239002265c3da3ca7ce,Return of the Duelist Sneak Peek Participation Card,REDU,1,2012-08-18
278c22fd91c8375f5f21a3ace166ef30,Return of the Duelist,REDU,100,2012-08-24
0fc9659823503e5deecb1480dfd0a190,Weekly Shonen Jump Alpha July 2012 membership promotional card,JUMP,1,2012-08-27
da47161ed19bf3c030196f412b9c9eaf,Yu-Gi-Oh! Championship Series 2012 Prize Card,YCSW,1,2012-09-01
d3c332d882c2f07581cdd7337f0e4222,Return of the Duelist: Special Edition,REDU,2,2012-09-21
33f79d20a5c79e357e0dc7532e34f800,Legendary Collection 3: Yugi's World,LC03,4,2012-09-27
01cbe9a927b99673dbd10feeaf752db5,Duel Terminal 7,DT07,1,2012-09-28
cd5cf6590fbb344744eb7ad7cb2a783e,Duel Terminal 7a,DT07,51,2012-09-28
7c6e77a5a83de29d749226ae0eb952f2,Legendary Collection 3: Yugi's World Mega Pack,LCYW,306,2012-09-29
e3af95a8439f11640aafd78642d5703f,Yu-Gi-Oh! 5D's Volume 3 promotional card,YF03,1,2012-10-02
ede03e9cb79e96eccb6afc8855212d72,Realm of the Sea Emperor Structure Deck,SDRE,39,2012-10-11
cd4c2aa4a5120f1427338f28e30c777f,Weekly Shonen Jump Alpha September 2012 membership promotional card,JUMP,1,2012-10-12
b5695411e806c63613deb66fc182ad83,Collectible Tins 2012 Wave 2,CT09,9,2012-10-26
b6660c93947b33b825257a414e87771f,Abyss Rising Sneak Peek Participation Card,ABYR,1,2012-11-03
7c2c3a4e72dcda348ff2564980fce2a9,Abyss Rising,ABYR,100,2012-11-09
344372b1285448ad3260fa0505276af7,Astral Pack One,AP01,25,2012-11-23
831b2c374b1559b8198d9bbd2d77643f,Yu-Gi-Oh! ZEXAL Volume 2 promotional card,YZ02,1,2012-12-04
d360ef5d34d33946dc533eceacde086c,Abyss Rising: Special Edition,ABYR,2,2012-12-05
7e19528f1a50f9f66de97da0580f6721,Duelist League 15 participation cards,DL15,20,2012-12-15
7b01aa3ae6cb2efb73d315dcbfa5f504,Weekly Shonen Jump Alpha December 2012 membership promotional card,JUMP,1,2012-12-25
15f66af9b767cc922621f89a25f3bec3,Collectible Tins 2012 Wave 2.5,CT09,5,2013-01-18
825380d01f003e1825e5734dcdc98691,Cosmo Blazer Sneak Peek Participation Card,CBLZ,1,2013-01-19
11f376749f8e6a1595fc008a21e2f562,Cosmo Blazer,CBLZ,100,2013-01-25
6b4b1caf577fc9a95fefef365be47c43,Duel Terminal 7b,DT07,49,2013-02-01
ecb2d155c8d3bbf89e264d66fc95a5e7,Onslaught of the Fire Kings Structure Deck,SDOK,39,2013-02-08
3d0e7c673619d3e6894843ba6759630a,Star Pack 2013,SP13,50,2013-03-01
1b09c08690f57fd9b7f713fa2badd00b,Zexal Collection Tin,ZTIN,24,2013-03-07
0ab7bd98fd4d07f07db711387769feb6,Weekly Shonen Jump March 2013 membership promotional card,JUMP,1,2013-03-15
b159482c34411a008eb449043664038d,Cosmo Blazer: Special Edition,CBLZ,2,2013-03-21
2ff41743a27e1319aeb0385ce4d31940,Yu-Gi-Oh! 5D's Volume 4 promotional card,YF04,1,2013-04-02
61cf10df1b862058aacb01705bc58ca6,Astral Pack Two,AP02,25,2013-04-19
227ed3c80bba8dd3fb022f42fd4b0d95,Hidden Arsenal 7: Knight of Stars,HA07,70,2013-04-26
554e1d57b547e9fd8a7cf9ef8d2a7522,Lord of the Tachyon Galaxy Sneak Peek Participation Card,LTGY,1,2013-05-11
9ad67ed30f031e35ee6c4118e04bc352,Lord of the Tachyon Galaxy,LTGY,100,2013-05-17
f1fa141a40fc370de855b57e4e159259,Yu-Gi-Oh! ZEXAL Volume 3 promotional card,YZ03,1,2013-06-04
f55e0bfef325c4369d1ae99cf33f62c0,Super Starter Power-Up Pack,YS13,15,2013-06-14
2d5a3babe4c721e09dac8eb6bd93247c,Super Starter: V for Victory,YS13,42,2013-06-14
424cd414aa7c40f77530cf69f4102635,Battle Pack 2: War of the Giants,BP02,215,2013-06-28
f4279a5f2eb17cea84e2318ac62732fe,Duelist League 16 participation cards,DL16,20,2013-07-01
854df59b6bc044319629ad40d2ceb268,Weekly Shonen Jump July 2013 membership promotional card,JUMP,1,2013-07-09
8748de4289c2dedff0393a696754f2e4,Number Hunters,NUMH,60,2013-07-12
3c2991618aa7d7e2a14c38c846cf9d11,Judgment of the Light Sneak Peek Participation Card,JOTL,1,2013-08-03
fb2696367bea69cf285e4090b3e08d5c,Judgment of the Light,JOTL,100,2013-08-08
1df27e03d2d00a4a6055ee9d57495c41,2013 Collectible Tins Wave 1,CT10,9,2013-08-30
a85069e3850b5d9c255820333d31445e,Yu-Gi-Oh! Championship Series 2013 Prize Card,YCSW,1,2013-09-01
d86992178c08505beee4624aea446125,Saga of Blue-Eyes White Dragon Structure Deck,SDBE,40,2013-09-12
411e1e7224accd39250b325567ad861e,Astral Pack Three,AP03,26,2013-09-13
cb24ed3088bdcd7918e7cc3d716157ac,Judgment of the Light: Deluxe Edition,JOTL,4,2013-09-27
ed0d246ecf6bb5e9f33a55955b297f05,Legendary Collection 4: Joey's World,LC04,6,2013-10-11
005eba16ef83bd8139478a7055c438c0,Legendary Collection 4: Joey's World Mega Pack,LCJW,298,2013-10-11
